AddressID,AddressTypeID,BusinessEntityID,Año,Trimestre,Mes,Día,rowguid
22684,2,13614,2011,Trim. 3,septiembre,29,48930307-BFC0-4920-BC79-094EE7FDE6E8
22685,2,13615,2013,Trim. 2,mayo,27,D09E4DA9-03AD-4D8A-A975-E2934138E164
22686,2,13616,2012,Trim. 4,octubre,30,98E74143-2052-43AA-BBFB-B5799EFEA35D
22687,2,13617,2013,Trim. 3,septiembre,21,2BFFB603-3C64-4FB2-ADF4-8398E59856F9
22688,2,13618,2014,Trim. 1,enero,19,B204E0D3-6402-4478-BC87-B1EC32885CFF
22689,2,13619,2013,Trim. 4,noviembre,27,8D19417F-C357-4ABA-B2B7-25166AF71590
22690,2,13620,2013,Trim. 4,octubre,7,C9559A73-D232-443A-B0E2-4E6BD89F8B53
22691,2,13621,2011,Trim. 4,noviembre,22,BC6E88A8-CB71-4027-AE90-C87D0DC29529
22692,2,13622,2013,Trim. 2,mayo,29,7EE986C7-57EB-4645-A0A0-52EA6F90FC2E
22693,2,13623,2013,Trim. 3,agosto,19,3518B7FB-50C1-4242-93D9-D4DA01D5C0DC
22694,2,13624,2013,Trim. 2,mayo,31,15F9A183-1B2F-4931-A34B-C4AF3D241010
22695,2,13625,2013,Trim. 2,abril,6,7B9B1D3A-7945-4257-9092-E549AF020DE4
22696,2,13626,2014,Trim. 1,marzo,29,79F76D66-936A-4A50-AB6D-E020E3FEC8B3
22697,2,13627,2013,Trim. 2,junio,12,5F0D7FE0-D6E1-4AB7-85A9-EE2276ABF741
22698,2,13628,2013,Trim. 4,octubre,6,8CB7EFF4-DB61-4515-8038-6EDA8C1F6E35
22699,2,13629,2014,Trim. 2,abril,27,DCB5EB74-1EBF-4309-B1DC-4E89B2810265
22700,2,13630,2012,Trim. 3,julio,21,74E09626-5072-4597-853E-84B942335DA3
22701,2,13631,2014,Trim. 1,marzo,16,3FD625B4-B624-466C-997F-29318AB8CD77
22702,2,13632,2013,Trim. 3,agosto,22,AC1CB251-2BAC-4E44-BAF4-B43EB788FF60
22703,2,13633,2014,Trim. 2,mayo,3,4DF9368E-2FBC-46D9-BD38-5CDB5FF59A22
22704,2,13634,2013,Trim. 1,enero,8,5CD8701B-83BF-4618-B331-E689AF8A5C84
22705,2,13635,2013,Trim. 4,diciembre,9,91B6FB0C-1B24-4937-B53D-80D8E79F753E
22706,2,13636,2013,Trim. 4,noviembre,27,66D6C212-1078-4F3F-A3D4-E9FC366A41A4
22707,2,13637,2013,Trim. 3,septiembre,26,FCD85D34-B27A-4C0C-BA73-4802D685F87C
22708,2,13638,2014,Trim. 1,febrero,3,8EA3D32B-116D-4128-8F8F-6E53EC42AD6E
22709,2,13639,2014,Trim. 1,marzo,9,6BEBA6AD-B1E1-4FAD-A1F4-491FD74D1258
22710,2,13640,2013,Trim. 4,octubre,11,F5F3DD0B-0DC7-42F8-8EDC-3F5902B2848C
22711,2,13641,2014,Trim. 2,abril,23,A6D447AF-16B6-4F4F-AF89-FE348AC21C8D
22712,2,13642,2013,Trim. 2,abril,4,E1B5086A-00E4-4F28-8218-2FC0ADC1F9FE
22713,2,13643,2013,Trim. 3,julio,27,8DBAB63F-A6CB-4B88-B996-5A319A46C57B
22714,2,13644,2013,Trim. 2,abril,5,A7DD0B27-6992-45BB-AAEE-2CED085A0243
22715,2,13645,2013,Trim. 3,septiembre,23,AC2481EF-BF19-423B-A6A5-D153ED88952F
22716,2,13646,2012,Trim. 2,abril,12,10B9F74B-4CDE-45E5-A7AF-AAEFB2CE3BFB
22717,2,13647,2014,Trim. 1,febrero,24,AA9088FC-0708-4109-A4E2-36DF28EEEFE6
22718,2,13648,2012,Trim. 4,diciembre,3,08E0EF7B-83CD-4883-A36B-59A774BFF5DF
22719,2,13649,2014,Trim. 1,marzo,29,E1F5C3ED-756B-4198-AFC9-40BA011F6076
22720,2,13650,2012,Trim. 2,abril,11,F68C2E4F-C4C7-431E-ACC0-737C1BA4176C
22721,2,13651,2014,Trim. 1,febrero,1,543125CA-72EA-4639-92A0-8A0DD46D9341
22722,2,13652,2014,Trim. 1,marzo,3,35EF2B30-5E54-432A-83C4-A54A5CF4EC9C
22723,2,13653,2013,Trim. 3,julio,26,F288749A-FDCF-4402-96BA-7ACC11EFD027
22724,2,13654,2014,Trim. 1,marzo,25,7955CD3E-BD28-489F-98A5-F0FE108CE606
22725,2,13655,2014,Trim. 1,enero,9,9B098FE1-A589-44BC-A47D-B72BA4E895AF
22726,2,13656,2013,Trim. 4,noviembre,4,55B5F6FA-5630-4076-AC7E-380690C967D1
22727,2,13657,2014,Trim. 1,febrero,25,06315E31-EB1B-44A6-A598-66C6D00A209F
22728,2,13658,2014,Trim. 1,enero,19,A4C40E1B-745F-4397-9713-B228E4E9FED4
22729,2,13659,2014,Trim. 2,junio,16,28232344-B989-4DED-AB9D-EEDB3E938E44
22730,2,13660,2014,Trim. 1,enero,29,7AF8B424-F72F-45EE-A9A0-65327AD56496
22731,2,13661,2013,Trim. 3,agosto,22,0D2B91AF-132B-4E50-9335-6E3FA37E75B9
22732,2,13662,2013,Trim. 3,julio,17,28F9190D-5C38-4868-A47F-584F9AD8A1AE
22733,2,13663,2013,Trim. 4,octubre,21,8452B439-42E4-40BD-8D7A-998709E2EFB2
22734,2,13664,2013,Trim. 4,diciembre,28,54D65344-46E1-4092-AB37-03DBF6960CC5
22735,2,13665,2014,Trim. 2,mayo,26,84CE8DC9-9D8B-495D-8AB1-A663CFD2F57E
22736,2,13666,2013,Trim. 3,agosto,24,FE774DC5-C85D-46A8-BF18-7A9481105251
22737,2,13667,2014,Trim. 1,marzo,11,138CEF1F-527D-468F-B01A-92F9ECB57069
22738,2,13668,2013,Trim. 3,julio,26,EBB0E473-1FB3-4A6E-9434-BF3EC4D920AE
22739,2,13669,2012,Trim. 4,octubre,13,3567D19C-002F-4ED9-9E40-7051FCCA85BB
22740,2,13670,2013,Trim. 2,abril,2,1EAC38FB-FCCB-4C97-B3C7-B628DB379362
22741,2,13671,2013,Trim. 4,octubre,15,35E096E2-8175-4C75-865B-00C47A383258
22742,2,13672,2014,Trim. 2,abril,19,6CDD3AC5-6631-4F69-BC7F-71F9C1E912EE
22743,2,13673,2013,Trim. 3,julio,28,9F153F8A-2E0C-4BD9-8301-BF560DCDBEE6
22744,2,13674,2013,Trim. 4,diciembre,23,40218598-082C-4618-86F2-E37CDC8DDB97
22745,2,13675,2014,Trim. 2,mayo,6,6281A8D8-8DC9-41D0-8076-DB183EDBA322
22746,2,13676,2014,Trim. 1,febrero,23,2BDEDB3D-1CFB-4A3B-8D2F-44A32AC2222F
22747,2,13677,2013,Trim. 4,noviembre,10,9457CCC4-B99A-413D-A1EC-869E676621AF
22748,2,13678,2014,Trim. 2,mayo,6,2900ADF9-A937-44C5-B30F-0F64D742C470
22749,2,13679,2013,Trim. 4,noviembre,13,2B2043BE-D964-427D-B997-2D4BBF22430E
22750,2,13680,2013,Trim. 3,agosto,1,42F3B8E8-AD48-4925-8132-31CE2AFDCC03
22751,2,13681,2013,Trim. 4,diciembre,18,0CAA7D1A-EB28-4742-8F14-388D2805627A
22752,2,13682,2013,Trim. 4,octubre,21,4D67025E-8AAD-40BB-A43C-F2CDA8905AF4
22753,2,13683,2014,Trim. 1,enero,17,F2954199-FBF9-4A28-AA53-B4A1D85FF8F6
22754,2,13684,2012,Trim. 2,mayo,14,D967D9FB-1BC5-43B3-94BB-437E4CB70A59
22755,2,13685,2013,Trim. 3,septiembre,2,C1CCE541-C9E0-4841-A880-E5B2CA218923
22756,2,13686,2012,Trim. 4,diciembre,10,C3E7D337-25F9-479A-AE65-3A63F05AC1C5
22757,2,13687,2014,Trim. 2,abril,10,83604041-9E80-444F-BFF4-48186BB8AFBD
22758,2,13688,2014,Trim. 2,mayo,14,E0AFE183-B1FC-411B-A1B8-0AA395BFE68E
22759,2,13689,2013,Trim. 4,noviembre,2,ED90139D-19BA-41B8-B95C-69FB2E8AE1DA
22760,2,13690,2014,Trim. 1,marzo,16,7EA7191C-4AD0-4E76-80E2-2550AB27E04B
22761,2,13691,2013,Trim. 4,noviembre,13,032C668B-8114-44E1-9C3F-2B1EC2B54491
22762,2,13692,2014,Trim. 2,abril,4,6B808E49-C42D-48F3-AD41-828677129CD6
22763,2,13693,2014,Trim. 1,marzo,24,7D82DCE0-36BE-4F75-A38A-5FF5BF8323DF
22764,2,13694,2014,Trim. 1,enero,25,B5BF3FFB-52FA-4565-949A-696F90099C85
22765,2,13695,2011,Trim. 3,septiembre,2,7A6B5CEB-13E4-4C15-92FD-10EDDB0B1D00
22766,2,13696,2012,Trim. 1,marzo,30,DED08F49-A0FB-4F86-B2EB-CEDC0E9E3084
22767,2,13697,2012,Trim. 1,marzo,15,D701E801-B4FE-4379-9D2C-ED77338810B3
22768,2,13698,2012,Trim. 1,marzo,2,A7EA3A7B-9DED-4DD4-B0F3-9857B2E08257
22769,2,13699,2014,Trim. 1,enero,1,9F11AF63-49EE-4F78-8DC9-B2AE056C86AE
22770,2,13700,2014,Trim. 2,abril,30,BF880E06-864D-4FD5-BEFA-8D1185905C0D
22771,2,13701,2012,Trim. 2,mayo,11,C495300F-D9D5-4E2A-A69C-EBE263BD8F0F
22772,2,13702,2013,Trim. 3,agosto,17,F1C9959A-29B2-4EB6-B3CA-82FD7CC855F9
22773,2,13703,2013,Trim. 3,septiembre,24,5C9930D2-A44D-4CAD-B305-D4CC4DEEC49A
22774,2,13704,2013,Trim. 3,julio,21,E22063C7-2BCC-4BF1-9E39-1DE11A9996EE
22775,2,13705,2014,Trim. 2,mayo,28,2248CD58-C604-447D-8D64-1100952885BB
22776,2,13706,2013,Trim. 4,diciembre,24,FB1F8776-CC13-43AE-A1DB-D0486439EE01
22777,2,13707,2013,Trim. 4,octubre,13,F7B346D7-EAD1-4F92-BA24-25BA5604A9C6
22778,2,13708,2014,Trim. 2,abril,29,B5716E53-AA16-4324-94E3-0FE4126AB2AD
22779,2,13709,2013,Trim. 3,julio,15,5E1A22AE-E65E-4F8F-B040-918031065DF0
22780,2,13710,2013,Trim. 4,diciembre,7,6F3A1935-A5F0-4C8E-99E0-E0D678EA8C55
22781,2,13711,2014,Trim. 2,mayo,14,66BAAD14-92CB-439A-AEB7-4E8F3D2ECDB2
22782,2,13712,2011,Trim. 3,julio,24,29AE8A80-9979-425F-9BF3-600507B0E13A
22783,2,13713,2013,Trim. 4,noviembre,17,03835AA2-D7C0-43E6-98CA-5C0A4D0229AA
22784,2,13714,2012,Trim. 2,abril,8,58DCD18D-1644-4E40-89F2-30E36B9E87FF
22785,2,13715,2012,Trim. 1,enero,23,D14B4E82-3C35-449C-8A39-8661B62536F2
22786,2,13716,2014,Trim. 2,abril,13,EB5F0FD2-BCDD-448C-A9FB-6F8E2F3DD301
22787,2,13717,2013,Trim. 4,diciembre,31,DF981C95-19FA-4A21-A168-9E91CF1A523A
22788,2,13718,2014,Trim. 2,mayo,20,E0CC1A00-06AA-4327-86CE-B733D622432C
22789,2,13719,2013,Trim. 3,agosto,31,47CA4B0C-CC67-48CA-B014-C85CDB9C1CFF
22790,2,13720,2013,Trim. 4,octubre,25,FE214ABD-1AEF-4C13-A1CE-9198C08869A8
22791,2,13721,2012,Trim. 1,marzo,11,1C4614B3-5F26-4E31-AC4E-3723A2A7C7AD
22792,2,13722,2014,Trim. 2,junio,6,5DA98E3B-B6A5-4947-87EE-147A98B928A3
22793,2,13723,2013,Trim. 4,octubre,3,3C89075D-CC1D-420C-9704-1EBC65413D61
22794,2,13724,2014,Trim. 2,abril,15,16B6DAE5-98D7-443E-B8B0-17C9D8DD785E
22795,2,13725,2014,Trim. 1,febrero,18,65340815-191B-4E17-9E24-0AA7E73BD755
22796,2,13726,2012,Trim. 3,septiembre,25,206A2B5F-D7E3-42C1-BBEF-E4B8FCCFA1F7
22797,2,13727,2014,Trim. 1,enero,7,200A02B7-B8BE-49F1-B307-D0D11C105989
22798,2,13728,2011,Trim. 4,noviembre,30,CFDFE5CD-BB16-45F7-A0F8-FF6DC2C4E105
22799,2,13729,2014,Trim. 2,junio,22,D907FCD1-D4EB-4A4F-9846-50250D8220B1
22800,2,13730,2013,Trim. 2,abril,9,622F420B-6554-4810-BC5C-07A42D9AE033
22801,2,13731,2013,Trim. 4,diciembre,30,1B0037EE-6893-4687-9F1C-5603099E6127
22802,2,13732,2013,Trim. 3,julio,13,757DF06A-71A0-4E8E-8277-C83D50870F4A
22803,2,13733,2014,Trim. 1,marzo,9,FBB8B3FD-E90D-4B46-AB50-EA7C41F16B83
22804,2,13734,2013,Trim. 4,noviembre,6,7C8FF3F4-9002-49A0-BEBA-E0582BDC34D8
22805,2,13735,2013,Trim. 4,diciembre,6,E06A9C02-2A4A-4472-A1CD-6B39966E2B6D
22806,2,13736,2013,Trim. 4,noviembre,15,48CABC94-D206-4916-A5B1-FA3DC7E7ED20
22807,2,13737,2013,Trim. 3,septiembre,18,A0D0A004-1694-4DC0-8308-2CE39DAF8016
22808,2,13738,2011,Trim. 3,julio,10,80367E37-EF8B-40F5-AC67-29F23A7C00B1
22809,2,13739,2014,Trim. 2,mayo,11,DCC6AC90-A6BB-4694-97D9-5343D45D19A6
22810,2,13740,2014,Trim. 1,enero,23,B5EF7938-EB09-4CE1-A5E1-1E1012C81B08
22811,2,13741,2012,Trim. 3,agosto,25,FE6C4415-CE5E-485E-BB80-1795D76AFA56
22812,2,13742,2013,Trim. 3,julio,16,3BE2D4F8-80EA-4D9C-A7CF-89544BFD704B
22813,2,13743,2013,Trim. 4,octubre,28,0686BDA9-7DB7-437A-8FEB-E54E298C21F4
22814,2,13744,2013,Trim. 4,octubre,12,05FAC920-A7F2-4EE4-9AC6-E7E10912BD42
22815,2,13745,2013,Trim. 1,febrero,19,0D036BCC-17F0-450F-AEB3-E5839915531C
22816,2,13746,2014,Trim. 1,marzo,20,A725A74D-F509-4146-B957-E37FB7C9D307
22817,2,13747,2013,Trim. 3,septiembre,9,64D41A3F-5E90-43CD-92F3-A86154D3E415
22818,2,13748,2013,Trim. 1,marzo,24,517FAC73-0945-46B6-8471-C589B7B1778C
22819,2,13749,2013,Trim. 4,octubre,3,8763770C-28E8-4BC6-BC6D-944D69EA9E08
22820,2,13750,2012,Trim. 1,febrero,22,6A20429D-FE6E-4879-A5D8-1DA1B34AA9E6
22821,2,13751,2013,Trim. 4,octubre,4,13D0A384-E485-4A8F-ABDD-07E9DF9A828B
22822,2,13752,2014,Trim. 2,abril,10,E51656C1-4281-46E6-A5CB-1D67B41B45F8
22823,2,13753,2012,Trim. 1,febrero,21,0E032430-4B14-4544-A925-60D12FE33144
22824,2,13754,2014,Trim. 1,febrero,12,11258700-0EF1-4C6B-AF64-837C38B46D0F
22825,2,13755,2013,Trim. 1,enero,24,0C2AE2FF-DD3A-43E7-A69F-3D21F2068380
22826,2,13756,2013,Trim. 2,junio,30,C79EC593-299F-4888-A197-BEECF2AB4B44
22827,2,13757,2012,Trim. 2,abril,21,250A1879-BC56-48F1-919A-06DF4B6B0922
22828,2,13758,2014,Trim. 2,junio,20,47CA19F0-7845-414F-B625-2DDB06A79B09
22829,2,13759,2012,Trim. 4,octubre,5,E9BFE714-4FA8-4713-A317-5A300D0B1F00
22830,2,13760,2013,Trim. 3,julio,18,4B7C0C2F-9C72-4381-871B-2B1BC25BBACB
22831,2,13761,2012,Trim. 4,diciembre,4,C7C3A444-AE8B-4A25-9BB3-2F2AA8C65102
22832,2,13762,2012,Trim. 3,septiembre,16,0D90A726-25F7-430A-ACFE-A06CA0EE7D80
22833,2,13763,2013,Trim. 4,noviembre,29,A4FE770E-7B52-4CCE-ADBE-ADCAC4A6CC56
22834,2,13764,2013,Trim. 1,febrero,12,F278752E-5D59-4499-BC6C-2DFDF06F9AB8
22835,2,13765,2013,Trim. 3,agosto,29,78B99590-23C3-453D-BC90-E5ABCF93E394
22836,2,13766,2013,Trim. 4,noviembre,16,6C673667-85F9-4A42-A640-B8CEE79928BF
22837,2,13767,2013,Trim. 3,septiembre,27,5E0A36C7-B90E-4B08-9953-B646B3711784
22838,2,13768,2014,Trim. 1,marzo,22,37F1023B-16CA-4AEE-B2E8-025886C8E1B8
22839,2,13769,2013,Trim. 2,abril,18,7294F727-337A-4234-ABBB-ADF8F8AA2D26
22840,2,13770,2013,Trim. 4,diciembre,15,4D358C39-7283-4692-9FBB-35D11094838B
22841,2,13771,2013,Trim. 4,octubre,5,60B98239-BC1B-4432-9BA5-56CA74E22DE0
22842,2,13772,2014,Trim. 1,febrero,18,6000D642-1C90-492F-B6DC-1FA125B35C07
22843,2,13773,2012,Trim. 3,agosto,13,FBBF7BC3-CB1D-4FC7-9A42-5934FE7A4238
22844,2,13774,2012,Trim. 3,julio,21,C1E957FF-416D-4A92-B424-F2AC423F5929
22845,2,13775,2013,Trim. 2,mayo,12,86842312-9ABB-4886-9CE4-51518DA407DC
22846,2,13776,2013,Trim. 3,septiembre,24,7785200F-C33F-42AF-8858-ECBB4ED2430A
22847,2,13777,2013,Trim. 3,julio,29,8B8184A5-5904-44F7-B580-63025B4FCC46
22848,2,13778,2013,Trim. 3,septiembre,5,EB5E8936-CEFB-481E-8E23-260D75E11620
22849,2,13779,2013,Trim. 2,abril,24,F95F14CE-0CFF-4ECC-969A-F7839F615EB8
22850,2,13780,2013,Trim. 4,noviembre,1,08F68FB0-4A97-4E56-8FF2-4DBB9F0B97FE
22851,2,13781,2013,Trim. 4,diciembre,10,382569BE-0006-4379-81E7-394AAA49E93E
22852,2,13782,2014,Trim. 1,marzo,15,2EEAFC15-4BA2-482A-A0DE-043ABE04CE50
22853,2,13783,2013,Trim. 1,enero,3,7DEE3789-026A-4372-8C1E-507113C01643
22854,2,13784,2014,Trim. 1,marzo,1,EDB8AEBF-B0BC-4648-A3BB-12EF0544348B
22855,2,13785,2014,Trim. 2,mayo,1,FEAEC84A-0B3E-4F29-9859-69FA3EC85884
22856,2,13786,2013,Trim. 3,agosto,30,473C7D15-FF74-42E6-8900-6DF728F1C0BC
22857,2,13787,2011,Trim. 2,junio,20,86FFBBA0-1836-418D-B499-B92C8FC65B2B
22858,2,13788,2012,Trim. 4,diciembre,8,C240B13C-D7EE-4027-BD53-0938D1A085BB
22859,2,13789,2013,Trim. 3,septiembre,28,2BD806C4-FFF9-40A1-AD24-CD2CD8739F02
22860,2,13790,2013,Trim. 1,marzo,12,6863E648-69FB-43E5-80AB-6A7EC061D351
22861,2,13791,2013,Trim. 1,marzo,12,3172B09D-DDBE-47C5-B467-E6F38FA2D471
22862,2,13792,2014,Trim. 2,abril,6,9D7FFE34-E999-49F9-86A1-DB58E158D19A
22863,2,13793,2014,Trim. 1,febrero,14,99DDF362-98D7-46B6-B7CF-EDC5C6338799
22864,2,13794,2014,Trim. 2,abril,2,39A445C4-9F3F-4950-AB91-E0A12FCC8E8E
22865,2,13795,2013,Trim. 1,febrero,20,F2C1F286-07C2-4E09-87BA-3EC486D1CF8F
22866,2,13796,2012,Trim. 2,mayo,30,590C449B-D7E8-4141-A887-3EC961EBFF50
22867,2,13797,2013,Trim. 4,noviembre,20,0811B8A4-D5BD-452C-A413-E19C3B714BC8
22868,2,13798,2014,Trim. 1,enero,3,F87FAE8D-70CB-45ED-92EE-6EB61D5D9DC1
22869,2,13799,2012,Trim. 4,diciembre,16,42490226-EF3E-40C9-8603-455067B665A2
22870,2,13800,2013,Trim. 1,marzo,15,3AA440B6-3793-46A5-8B11-6E3BE0057EE6
22871,2,13801,2012,Trim. 4,diciembre,31,963662EB-41E2-4F39-8C21-E4DB42E68506
22872,2,13802,2013,Trim. 4,noviembre,29,5D138F35-BD0F-46C5-A155-177AD0513EC1
22873,2,13803,2011,Trim. 3,septiembre,10,388CC2B3-399A-45D8-9D82-11DA396E3BEA
22874,2,13804,2013,Trim. 4,diciembre,12,EA6F7F13-8427-489E-8F87-F638D8656B45
22875,2,13805,2014,Trim. 1,febrero,21,9C9A24DE-878C-40AE-9225-D0263A2DD689
22876,2,13806,2012,Trim. 4,diciembre,29,0D034545-B412-4C6C-910B-F03AD91FEBC8
22877,2,13807,2012,Trim. 4,diciembre,9,C674E86B-15E9-4452-9659-582671FCDB7A
22878,2,13808,2014,Trim. 1,enero,16,BA68BFDB-CC90-4F12-9C81-2FA146A06239
22879,2,13809,2013,Trim. 4,noviembre,24,C7570964-0091-44BC-A810-139737368CE5
22880,2,13810,2013,Trim. 2,junio,25,3403AB5D-30D8-43F4-8A21-0C2687FAC9AD
22881,2,13811,2013,Trim. 3,septiembre,7,D1150F83-78FB-4E5B-8987-03F1F9E6C2FD
22882,2,13812,2014,Trim. 2,mayo,17,E3BA59F8-DB52-43FB-BFAA-74BD4FC097AB
22883,2,13813,2014,Trim. 2,abril,24,88E0FF2C-D1E4-4A6F-801A-568732E24DC3
22884,2,13814,2013,Trim. 1,marzo,30,AABEE162-11B9-49F8-817C-8CC233909F23
22885,2,13815,2014,Trim. 2,mayo,14,9A44CC4D-CB67-459D-8288-A33E22858CCF
22886,2,13816,2014,Trim. 1,febrero,8,FD76A07F-0E74-427C-BB5A-D584E8587D86
22887,2,13817,2012,Trim. 4,octubre,31,6910FB30-C8CA-4C52-BF96-87F5F6CE5390
22888,2,13818,2014,Trim. 1,febrero,16,B7107D8C-FCE6-45D1-9236-535683AB13DD
22889,2,13819,2013,Trim. 4,octubre,10,088D4BF7-9ABC-4F2E-8D9B-1C55A6635921
22890,2,13820,2013,Trim. 3,septiembre,13,2D118593-60F5-4796-BD04-D1C9E2D23351
22891,2,13821,2012,Trim. 3,julio,15,57625D09-0A97-4549-B9E5-9389427232FF
22892,2,13822,2013,Trim. 4,diciembre,26,3A85E8B8-F2FE-4949-8C63-62AD0BB56F99
22893,2,13823,2012,Trim. 2,junio,4,0B1D6468-6F55-4257-AF7B-DE2A4E245E36
22894,2,13824,2013,Trim. 4,octubre,10,BDAC8851-56E4-4BDF-8869-AFAC4004A9CB
22895,2,13825,2014,Trim. 2,mayo,16,0AACDEA3-01E1-41D5-9CFC-A9A13F491D18
22896,2,13826,2012,Trim. 4,noviembre,9,DAA261AC-146B-4B06-9F63-9A86C48E7FD4
22897,2,13827,2013,Trim. 3,agosto,1,91B5D7FE-A54E-4757-9CFA-1DFF7C7F58A0
22898,2,13828,2013,Trim. 3,julio,27,9647E084-8EF9-4E03-8157-C2883E5096E6
22899,2,13829,2014,Trim. 1,febrero,10,BC3C5247-DF89-45C5-970F-F9A3E8557DBA
22900,2,13830,2014,Trim. 1,enero,29,4645EE86-1B43-4608-891B-CFC50ABCD9DB
22901,2,13831,2014,Trim. 2,abril,20,3D14DC3A-FC6C-4CF6-BCD8-735E2CE1F6EF
22902,2,13832,2013,Trim. 1,enero,8,0FE91242-004D-4578-BEFC-A9F7FC70449C
22903,2,13833,2014,Trim. 1,febrero,19,D17D3230-4D18-4B11-9393-B0513BCD81DA
22904,2,13834,2014,Trim. 1,febrero,28,98F63DAD-8418-4C0C-B670-58AD4D4CCB93
22905,2,13835,2013,Trim. 3,agosto,20,E8925427-E145-4357-BB9E-A64161402F0B
22906,2,13836,2014,Trim. 1,enero,23,C3C2EBDB-3051-4963-A5D0-F352D397E783
22907,2,13837,2013,Trim. 4,octubre,6,2E11444C-012C-43D6-88F3-E35A19A73CAC
22908,2,13838,2011,Trim. 4,diciembre,28,A853D557-3CBF-4C90-8DA2-97B3378D6BA9
22909,2,13839,2014,Trim. 2,mayo,1,CD058319-A3EE-4286-AA3B-01F2A94BE445
22910,2,13840,2014,Trim. 1,febrero,10,A8DA1A21-1054-430E-8B1D-4B0836C3C6C1
22911,2,13841,2013,Trim. 3,septiembre,12,A036F0E4-9645-49E9-A2B1-A1C7DB208F8C
22912,2,13842,2014,Trim. 1,enero,15,4302F54B-1A20-4A45-B011-314B7939AEC0
22913,2,13843,2014,Trim. 1,marzo,9,FD61507B-7919-49A0-8022-2BB3EBEAFD4F
22914,2,13844,2014,Trim. 2,abril,13,824FE0C8-EF10-4AC8-A71F-C8309321D491
22915,2,13845,2014,Trim. 2,junio,19,38C850DC-6372-43CF-BAE8-845786F95663
22916,2,13846,2014,Trim. 1,marzo,10,79243CEE-6E13-490E-B434-C8D20A7F1B64
22917,2,13847,2014,Trim. 1,marzo,9,52660A4F-79DC-4310-8A66-F7AC4737AC10
22918,2,13848,2014,Trim. 2,abril,14,272693F2-6642-4B79-8918-DE531998862E
22919,2,13849,2013,Trim. 4,noviembre,4,0F6D12D7-2FAA-4903-B0BA-B91387DA336C
22920,2,13850,2014,Trim. 1,febrero,13,A40D3E98-EA95-4CBF-880F-D8F9165B7D3E
22921,2,13851,2014,Trim. 1,febrero,20,0395001C-2AEA-4879-84A9-2D502378E03D
22922,2,13852,2014,Trim. 2,mayo,18,D05CD856-828C-450C-BDF5-A4ADF35D52AF
22923,2,13853,2014,Trim. 1,febrero,3,84E53D61-5EAE-4D62-B71D-030F73257EA3
22924,2,13854,2012,Trim. 4,diciembre,7,E131E613-118E-46BC-A2BE-17FF8A7428BA
22925,2,13855,2013,Trim. 3,julio,14,741DD2B0-F6F4-4B70-ADE1-068805529712
22926,2,13856,2012,Trim. 3,septiembre,3,81DFE4B9-8463-4983-BEF3-73B6ED899CA3
22927,2,13857,2012,Trim. 2,abril,6,839CAC50-A079-4B1B-A2E8-B5A00B1B197D
22928,2,13858,2014,Trim. 2,abril,15,08C5AF3C-D793-41EA-8CF5-717FAA3335F8
22929,2,13859,2014,Trim. 1,febrero,4,5DC26EE0-458B-4D05-9E29-C09D84F239A0
22930,2,13860,2013,Trim. 3,septiembre,19,CA580C91-24E0-4959-A791-F91E1610FDF7
22931,2,13861,2012,Trim. 2,mayo,21,62397D56-DE2D-44BC-A731-DA9FD5E6D8F7
22932,2,13862,2012,Trim. 4,octubre,17,4C2D006A-4DF9-4537-B4AC-A638281D2B26
22933,2,13863,2012,Trim. 2,junio,29,82A3EE43-A499-4BC0-A5A3-4C96D978CD13
22934,2,13864,2012,Trim. 3,julio,1,1A1B9A7B-8AE2-4A40-8686-0CBDF976EC7B
22935,2,13865,2013,Trim. 4,noviembre,4,EC38917C-7256-449D-BE8A-38ED829BE310
22936,2,13866,2011,Trim. 3,septiembre,18,99AA9116-9471-42FF-BA96-CE7EF68BB7C3
22937,2,13867,2014,Trim. 1,enero,11,3DEB5916-9C1E-4F1D-A5BF-12781EF7274C
22938,2,13868,2013,Trim. 3,septiembre,3,11D07823-FD4A-4ECE-BABE-C9AECDD37794
22939,2,13869,2011,Trim. 4,diciembre,8,B8CCF518-FB2D-4583-90A2-D6ECF08E4877
22940,2,13870,2013,Trim. 4,diciembre,27,533F3213-AE0B-4232-92E1-3386ACB09BD9
22941,2,13871,2014,Trim. 2,mayo,22,922CB88B-9F5C-475C-A969-07ED827CE377
22942,2,13872,2014,Trim. 1,marzo,14,8916B705-8BB9-45AC-B77C-EF06B1384E86
22943,2,13873,2013,Trim. 3,septiembre,13,7E6D14B8-EDB3-42B9-A4D9-0604C3D302B9
22944,2,13874,2014,Trim. 2,abril,20,EBD6C488-993B-4219-8DE2-BAD1BF84212C
22945,2,13875,2014,Trim. 1,marzo,10,22EA8D1C-9906-4888-89B1-B66BC4435A4F
22946,2,13876,2013,Trim. 4,noviembre,17,9FF64EA5-58B0-4910-860B-3D7819F3F5CF
22947,2,13877,2013,Trim. 3,julio,13,06F8E016-575A-4269-91E7-04BCAE512FF2
22948,2,13878,2012,Trim. 1,marzo,27,89E9FA05-3EB6-48FC-A951-CFF2CB3D32EF
22949,2,13879,2013,Trim. 4,octubre,27,29DDDF97-1EAC-48BD-893B-69B5B2BC7D36
22950,2,13880,2014,Trim. 1,marzo,31,1EEAC7FE-1DC7-466F-B0CE-90E20E3D8338
