BusinessEntityID,Año,Trimestre,Mes,Día,rowguid
9143,2017,Trim. 4,diciembre,13,EB3B0989-68A5-4FB3-8AFD-3AD2F583674D
9144,2017,Trim. 4,diciembre,13,5E5BD693-717C-4785-BD2E-C3DB0387E334
9145,2017,Trim. 4,diciembre,13,ADABCE9B-2A94-48FD-B84B-139AADDD4729
9146,2017,Trim. 4,diciembre,13,267E74D3-876B-4D50-8EC9-CC0335DE36B7
9147,2017,Trim. 4,diciembre,13,54975E0D-9534-43A9-9CE0-7F61136C2940
9148,2017,Trim. 4,diciembre,13,7F4DD688-8809-4E71-84A9-03C3BEE020B7
9149,2017,Trim. 4,diciembre,13,EAD5FAC1-D206-4745-902A-79DD41469AAF
9150,2017,Trim. 4,diciembre,13,0BFF3FBF-7871-4FF0-BCE2-71F41D01E979
9151,2017,Trim. 4,diciembre,13,C2C533EF-D294-4B28-82CF-F3802386ABDE
9152,2017,Trim. 4,diciembre,13,109F8D36-173D-49C1-9A0B-BE9DE5B583A8
9153,2017,Trim. 4,diciembre,13,D14A0C1F-DD25-418C-AAAE-07CE5ECF01D7
9154,2017,Trim. 4,diciembre,13,ACE5BE0B-9035-434F-9FCB-299A56ACB5A3
9155,2017,Trim. 4,diciembre,13,C72A9BC5-04CD-438B-96C0-1DAF7DD06D78
9156,2017,Trim. 4,diciembre,13,4D5E59C4-7F52-47CE-8B02-751B3A59AB90
9157,2017,Trim. 4,diciembre,13,A5D8CE6B-2D8C-4254-925E-EDC0566CE3A1
9158,2017,Trim. 4,diciembre,13,6BE0FADF-B02B-4112-A6F7-623B57CE6674
9159,2017,Trim. 4,diciembre,13,F7C39CB1-EE87-4397-AFA9-26159EA97A91
9160,2017,Trim. 4,diciembre,13,EB220519-32B2-46BA-8A82-69E38DBDF30B
9161,2017,Trim. 4,diciembre,13,3FB8414E-8803-45F9-B06C-DB859D31C550
9162,2017,Trim. 4,diciembre,13,25C96F8B-25E2-4B46-A5CB-703B21199E3B
9163,2017,Trim. 4,diciembre,13,C4853E21-2FCD-4BC8-AE29-24AAFC3A55FB
9164,2017,Trim. 4,diciembre,13,2BBF68EE-9961-4F67-960C-A371DE5C3A77
9165,2017,Trim. 4,diciembre,13,808C5BE5-CE29-456D-AECB-837A7DBA8B28
9166,2017,Trim. 4,diciembre,13,EB3FA793-099B-4271-8EEB-FE9E6BAC71CA
9167,2017,Trim. 4,diciembre,13,5EC3C341-6A16-4992-B573-777B70951AB3
9168,2017,Trim. 4,diciembre,13,166FC598-BFAE-4DBB-B34E-C383587FD248
9169,2017,Trim. 4,diciembre,13,600BE065-7E69-4D24-82B1-6950978F8C57
9170,2017,Trim. 4,diciembre,13,CD3FCE92-47BA-4277-9523-E0AD472A641B
9171,2017,Trim. 4,diciembre,13,8DB3628F-F9C2-4E29-A59C-A4058990C14A
9172,2017,Trim. 4,diciembre,13,BE91F976-87E4-44E3-BD4C-3695EFBC03C8
9173,2017,Trim. 4,diciembre,13,9C593A25-5375-4824-96DB-1204EA56DD7F
9174,2017,Trim. 4,diciembre,13,4C282B8F-8CD8-446D-BD30-1DEF8A23E0A7
9175,2017,Trim. 4,diciembre,13,CAB8E6F5-A9BA-48EE-8E66-A8F0283015A0
9176,2017,Trim. 4,diciembre,13,72558EAB-FA62-429F-84FA-D9EE750C3BF0
9177,2017,Trim. 4,diciembre,13,EE56AB9E-601F-432E-818C-269D8BE13E20
9178,2017,Trim. 4,diciembre,13,85178A07-AA80-4103-9224-A2F8A83FC096
9179,2017,Trim. 4,diciembre,13,B62D9FAF-7ADC-45C8-A625-570F08A4C42B
9180,2017,Trim. 4,diciembre,13,1266B8F0-76FB-49DF-9E32-47022900185B
9181,2017,Trim. 4,diciembre,13,E03B0804-B631-4354-B840-2A2C6180B14C
9182,2017,Trim. 4,diciembre,13,79EC3ADE-F2D6-41D9-B9DC-5CB8D0B6326F
9183,2017,Trim. 4,diciembre,13,7D268F69-040D-4C2A-9B2E-DA79F3038E86
9184,2017,Trim. 4,diciembre,13,167A4B38-C006-4FEC-98EC-5BBB2838EB8C
9185,2017,Trim. 4,diciembre,13,A25CEB98-7F27-48D6-8BC7-9A00280B8036
9186,2017,Trim. 4,diciembre,13,FBF368B0-10E9-44F6-AAAB-3E94CB220BF6
9187,2017,Trim. 4,diciembre,13,1C064340-CCE1-49C4-B6A3-525EBBCB62BA
9188,2017,Trim. 4,diciembre,13,EB3F8554-46AB-4E3E-B7C9-FAC15C8C8F67
9189,2017,Trim. 4,diciembre,13,659E4F9B-5352-4B27-A6E7-52E5D4E57B0C
9190,2017,Trim. 4,diciembre,13,9A3399D4-C28E-4C57-A8A2-56720C79F80A
9191,2017,Trim. 4,diciembre,13,3E28CE0D-2891-491F-AECD-49C1904D7C5F
9192,2017,Trim. 4,diciembre,13,EF025FD7-54C2-44B3-94F1-11A5FC3BD5BA
9193,2017,Trim. 4,diciembre,13,0B8AB20B-AD65-4CA3-8FCC-C526ACF0D9C5
9194,2017,Trim. 4,diciembre,13,309AF8F4-72D6-43D3-80DB-0FB1D86555C2
9195,2017,Trim. 4,diciembre,13,0E1B5B95-D811-4458-BDFF-808684ED8DEB
9196,2017,Trim. 4,diciembre,13,798625AB-AAE7-4EB4-A0F3-6CDB8C026FB8
9197,2017,Trim. 4,diciembre,13,3405CFF8-B870-4397-AC85-E76AC8B3C758
9198,2017,Trim. 4,diciembre,13,395312D1-1260-48D1-B457-FDA8D17A7286
9199,2017,Trim. 4,diciembre,13,DB992C72-3B6E-4937-8687-585E9F58464E
9200,2017,Trim. 4,diciembre,13,E9073BAA-D7A4-4B19-A9DA-986876EF62AB
9201,2017,Trim. 4,diciembre,13,07264AF2-4E83-4271-AE62-D07D72692C10
9202,2017,Trim. 4,diciembre,13,72911CB2-BACA-4CAF-A244-139D561FA57E
9203,2017,Trim. 4,diciembre,13,7B779EC9-6F1D-4DB7-B2C5-7C9B3FC8A90C
9204,2017,Trim. 4,diciembre,13,94A5A874-DC36-4034-9F32-E67BC9B79CD7
9205,2017,Trim. 4,diciembre,13,F1190B0A-7C6C-4A75-B685-2252E7E3810B
9206,2017,Trim. 4,diciembre,13,C5F1A778-DFEB-408E-A7DF-77E6854A9980
9207,2017,Trim. 4,diciembre,13,8E434D4D-5B97-415E-B48E-4536820D90C5
9208,2017,Trim. 4,diciembre,13,4D2D4995-CD51-4D89-96A2-FA163D61505E
9209,2017,Trim. 4,diciembre,13,4B54263A-CD9D-4845-ACB7-DBCDD119E869
9210,2017,Trim. 4,diciembre,13,F226BA6A-4944-4633-916B-3E4A5A408E98
9211,2017,Trim. 4,diciembre,13,373D139A-5E70-4C94-940E-0914130293BC
9212,2017,Trim. 4,diciembre,13,07755B30-DC2F-4A80-B478-FF6DAE794DAF
9213,2017,Trim. 4,diciembre,13,38E68E19-E2CE-4E44-9250-351CF0D16107
9214,2017,Trim. 4,diciembre,13,3676D9D2-88D5-4EC0-9EB2-7C4B77E7C5AF
9215,2017,Trim. 4,diciembre,13,A459E631-504F-4E37-AACA-FB27B6359068
9216,2017,Trim. 4,diciembre,13,CDED6B43-DEA6-4AC7-839F-198C86E5FE4F
9217,2017,Trim. 4,diciembre,13,A0967A7A-202F-4603-A20C-521E332503B7
9218,2017,Trim. 4,diciembre,13,3E80CA00-291F-4DC3-8C07-07739B24293B
9219,2017,Trim. 4,diciembre,13,2EADBF4E-2B15-4C4A-A60A-A00B4B2DEF93
9220,2017,Trim. 4,diciembre,13,8A940FAD-2F8D-4D03-8DEF-64BC43AAD382
9221,2017,Trim. 4,diciembre,13,7BFDD31B-60D6-41A4-B2E0-BE7390A16055
9222,2017,Trim. 4,diciembre,13,12BFB9D5-7E75-42F2-B6AB-C83898C77BF4
9223,2017,Trim. 4,diciembre,13,1C743EEF-965B-4551-96DB-65529084CDDA
9224,2017,Trim. 4,diciembre,13,C342D27B-DD60-4874-862B-B3A916F9CA7B
9225,2017,Trim. 4,diciembre,13,EBBA3B95-55C0-4961-B44E-E6B6EBE977FE
9226,2017,Trim. 4,diciembre,13,6DAF230C-4808-4E11-9DA9-7A2C0BCD27CF
9227,2017,Trim. 4,diciembre,13,8C33D1AD-4295-43F5-8A9C-694A24394508
9228,2017,Trim. 4,diciembre,13,601855E3-AA55-44DD-A3FC-68844B420900
9229,2017,Trim. 4,diciembre,13,7911300B-936D-4CDF-AC99-4718A73771D0
9230,2017,Trim. 4,diciembre,13,AEDE3962-6169-4929-B5D4-229D4693BDE9
9231,2017,Trim. 4,diciembre,13,0102D926-CBC7-4F7F-9DA2-386A9FBDDF9E
9232,2017,Trim. 4,diciembre,13,B6EEFF54-16EB-4BE0-9ACE-0A18B25630F0
9233,2017,Trim. 4,diciembre,13,706A8062-CFD9-4DEC-998B-97507059E463
9234,2017,Trim. 4,diciembre,13,A5CFCB1A-D6C8-45FD-A1D2-A691A7EB0F76
9235,2017,Trim. 4,diciembre,13,526EFBB0-FC3B-4541-84E3-C4D9C61BB433
9236,2017,Trim. 4,diciembre,13,B88E7AA3-FDF5-4379-9A8F-51585BC38EBC
9237,2017,Trim. 4,diciembre,13,3190B9A4-BE09-4BE7-A358-F80D4D1B6344
9238,2017,Trim. 4,diciembre,13,9F975D55-C579-4640-82CB-261C960A239F
9239,2017,Trim. 4,diciembre,13,07BD5B45-5386-4DF2-B341-CFA28E10B261
9240,2017,Trim. 4,diciembre,13,00ABC5C2-A411-4365-9088-89E0B127D1B0
9241,2017,Trim. 4,diciembre,13,DD115B0A-4E42-472E-9EB9-D86AD7940E87
9242,2017,Trim. 4,diciembre,13,FC21B05B-801C-44F8-BB13-48CD9A37F737
9243,2017,Trim. 4,diciembre,13,20F4638F-AD64-4B29-90F6-B009081BAAEE
9244,2017,Trim. 4,diciembre,13,E5837BD4-01F6-43AF-9664-35068968252F
9245,2017,Trim. 4,diciembre,13,A7F567D9-D862-4A50-83C4-878746B6D03E
9246,2017,Trim. 4,diciembre,13,4F429630-67A2-42FF-8474-7FBED535EDBD
9247,2017,Trim. 4,diciembre,13,35B0B2BE-9550-487D-983C-A7BDD84765F0
9248,2017,Trim. 4,diciembre,13,E8AF267F-43B1-4555-AD60-BA853706BF35
9249,2017,Trim. 4,diciembre,13,1D5368A4-EC30-47AA-B3E2-0E30B23DAD5A
9250,2017,Trim. 4,diciembre,13,BE6788D5-B229-40D9-B1F5-6A4D4CAD381C
9251,2017,Trim. 4,diciembre,13,BF6811B7-02A3-4D53-8E58-1401B3D99A2C
9252,2017,Trim. 4,diciembre,13,8518BB0A-BB24-4E47-9FE9-18FEB2459C31
9253,2017,Trim. 4,diciembre,13,EFD11B91-39E8-49D5-A111-B7E61B96BD84
9254,2017,Trim. 4,diciembre,13,40D5973A-1C3A-497C-8744-A5D51FFE1D19
9255,2017,Trim. 4,diciembre,13,06F89D61-58B1-47E8-9C7E-ED1725C2915B
9256,2017,Trim. 4,diciembre,13,BE0FBC2F-D8E1-4BE3-9D56-2178F27AC609
9257,2017,Trim. 4,diciembre,13,EFA4D2C5-1616-42A0-B461-0183CBD1AF80
9258,2017,Trim. 4,diciembre,13,DB6F3690-939C-431F-8343-13F91152CE0E
9259,2017,Trim. 4,diciembre,13,E9AFB285-46B8-4117-B827-201B25ADB754
9260,2017,Trim. 4,diciembre,13,054EBDDD-5853-4106-A904-F472B0D727DF
9261,2017,Trim. 4,diciembre,13,5A41C71F-D725-4A83-BAF1-F036302DC50D
9262,2017,Trim. 4,diciembre,13,6C9BE83E-4921-464E-BA48-5E403FCDC0CB
9263,2017,Trim. 4,diciembre,13,CEDC5038-7F77-41A6-8588-B3C612000EEF
9264,2017,Trim. 4,diciembre,13,F4E7B5A1-3239-4DF4-9902-BC50F42F5A1B
9265,2017,Trim. 4,diciembre,13,8FE48D9C-F05C-4D60-81A4-ACEF92515FD0
9266,2017,Trim. 4,diciembre,13,909803A1-D2F9-42CA-8F23-EFD6356F2689
9267,2017,Trim. 4,diciembre,13,B6A6F9C8-2341-47D9-A2BC-8272171F8C85
9268,2017,Trim. 4,diciembre,13,7B38AE6C-E402-458D-A355-7CC7ABCEC212
9269,2017,Trim. 4,diciembre,13,2DE9BD42-36D4-46CE-A24B-F9206E96B3B3
9270,2017,Trim. 4,diciembre,13,9CE8AE6E-C587-4725-A39F-82659ADE0422
9271,2017,Trim. 4,diciembre,13,C15037C8-EA99-4639-AF58-6653EA1E2534
9272,2017,Trim. 4,diciembre,13,5FAD2E03-866E-420C-8DDF-C6B3F2C7DAF4
9273,2017,Trim. 4,diciembre,13,D3AEA191-D0DF-461A-ACB9-442EA40AAFD3
9274,2017,Trim. 4,diciembre,13,D050AFD5-290B-49F5-967E-76AB1D83FC6E
9275,2017,Trim. 4,diciembre,13,746ECBB1-0B28-43EC-9FEB-C751F7144690
9276,2017,Trim. 4,diciembre,13,6CA0F228-CF46-43FF-BCD6-4B8177DBC34C
9277,2017,Trim. 4,diciembre,13,4D9F6F29-83D4-467B-BDC5-C9825E77AC29
9278,2017,Trim. 4,diciembre,13,865FCD28-C6B8-46AF-8E24-F74C1FAAC16F
9279,2017,Trim. 4,diciembre,13,E3C59C91-64D9-4335-8E03-1D9758B871BC
9280,2017,Trim. 4,diciembre,13,9B0D0CF9-A261-479C-83BB-924F0F1ED302
9281,2017,Trim. 4,diciembre,13,575365F5-5DCA-40D7-91BE-C0C93A19CBA7
9282,2017,Trim. 4,diciembre,13,82F377CE-9708-4FFB-9582-9BC8CD2E4BEF
9283,2017,Trim. 4,diciembre,13,A5A9BF90-F4BF-4F7B-90D2-5D45EED0F492
9284,2017,Trim. 4,diciembre,13,E39E2CDB-5A79-4008-B89F-A6363707DA51
9285,2017,Trim. 4,diciembre,13,EA31B4BF-B55E-4A33-BE14-989AFED09695
9286,2017,Trim. 4,diciembre,13,AD4672D6-666A-4E0A-B939-C427B18F3D32
9287,2017,Trim. 4,diciembre,13,4E3F4A4C-968A-4DE8-B7D4-FA2B719B2636
9288,2017,Trim. 4,diciembre,13,6A62D2C0-BB33-4285-8360-B412D2981223
9289,2017,Trim. 4,diciembre,13,B562B7B9-2926-486B-98B1-C6DA1BEDCD76
9290,2017,Trim. 4,diciembre,13,4AC4EA97-5C29-438B-AED1-4D76BC08CA7B
9291,2017,Trim. 4,diciembre,13,E1017135-102F-481A-8EEC-A9A297475C3F
9292,2017,Trim. 4,diciembre,13,28F6237F-DC29-4070-A250-91761DE000B6
9293,2017,Trim. 4,diciembre,13,FA28E195-BF60-4D91-BDC1-75ECE12A8FEB
9294,2017,Trim. 4,diciembre,13,9689828A-EA7D-4BF0-82E7-092D0FFEC441
9295,2017,Trim. 4,diciembre,13,78AFA87B-997C-4ECD-AB80-8144635DEF56
9296,2017,Trim. 4,diciembre,13,3E4CC95B-CF83-40C3-BA26-33E97D5935AB
9297,2017,Trim. 4,diciembre,13,AC9CE259-9E03-4057-9D82-76BE123631B3
9298,2017,Trim. 4,diciembre,13,ED95823B-7D8F-4126-AF03-CB144CB622FA
9299,2017,Trim. 4,diciembre,13,A5F8A448-FDE0-4D13-8AC7-F0E900EA8BD3
9300,2017,Trim. 4,diciembre,13,18EF01B5-7E84-4EF5-B065-1C062D40747E
9301,2017,Trim. 4,diciembre,13,7C16EC3B-4404-4A4D-BD63-EC2EF0C766CC
9302,2017,Trim. 4,diciembre,13,91DA9E1A-0314-4BD0-A891-D918602FC2F6
9303,2017,Trim. 4,diciembre,13,7C092BB6-41FA-4B97-9278-74CF5ACE0CBC
9304,2017,Trim. 4,diciembre,13,22FE76AC-156F-4657-AAF1-A9214B1B4CC6
9305,2017,Trim. 4,diciembre,13,ABEA86C7-F720-4307-A136-9E1A56906820
9306,2017,Trim. 4,diciembre,13,92E3A749-1787-40F2-A313-46417764BC6C
9307,2017,Trim. 4,diciembre,13,9E34F342-A391-482A-86EC-36333B4ECF7F
9308,2017,Trim. 4,diciembre,13,916E0E84-3E5C-4755-B405-709DC2827A31
9309,2017,Trim. 4,diciembre,13,77F58049-A301-4528-BA62-A8A2B3359C4A
9310,2017,Trim. 4,diciembre,13,210B650D-0724-4D7C-86A3-5FDDADD5782A
9311,2017,Trim. 4,diciembre,13,6328FD3D-CDF3-4876-9879-BA7778EA970B
9312,2017,Trim. 4,diciembre,13,34A237B7-1887-4547-92A0-8E2E57B5C7CA
9313,2017,Trim. 4,diciembre,13,F197850F-CADB-49B5-8269-E0C2BDC62F2D
9314,2017,Trim. 4,diciembre,13,80CAA062-2A94-4ABA-AA81-59733B0CB07A
9315,2017,Trim. 4,diciembre,13,4C13A9D3-E7B0-47EF-9279-ED93AB7C8C95
9316,2017,Trim. 4,diciembre,13,9F874117-BE69-4BF1-ABDF-F05134E76A17
9317,2017,Trim. 4,diciembre,13,6A177C74-8F83-47FB-A4E8-43E42D3F72FD
9318,2017,Trim. 4,diciembre,13,2EF89BE4-21D2-4CCF-A03C-CFCB029E2DFC
9319,2017,Trim. 4,diciembre,13,8D32F233-C6B7-4364-B588-A5D1A8716620
9320,2017,Trim. 4,diciembre,13,EE488E83-6B2F-4D6A-9E5E-4BE98550F89F
9321,2017,Trim. 4,diciembre,13,ACF5E41A-2499-4540-97AF-E2FDA6DA04A4
9322,2017,Trim. 4,diciembre,13,816F2406-D861-4704-AA82-E7FFD1C507F1
9323,2017,Trim. 4,diciembre,13,3B424B9F-A51B-4518-9E7B-5529C0EE5B8B
9324,2017,Trim. 4,diciembre,13,5D134AE5-AC3C-43FC-AA0E-521C769AB696
9325,2017,Trim. 4,diciembre,13,EE976ED8-1AD2-4AC3-B3C0-021AB2F5AB79
9326,2017,Trim. 4,diciembre,13,D0CAEB92-FB55-4F34-9E38-70D29B593402
9327,2017,Trim. 4,diciembre,13,BA2E49F1-9D0A-48A3-B1B9-F9CD2171C7D7
9328,2017,Trim. 4,diciembre,13,3BCC2968-F4F1-42B3-AB19-B0714FD17C01
9329,2017,Trim. 4,diciembre,13,2850B03B-26DE-4909-9150-0A5013494A89
9330,2017,Trim. 4,diciembre,13,3808FDE2-DD5E-4F1F-9443-5FCF40010C67
9331,2017,Trim. 4,diciembre,13,E405C715-6125-464E-B98E-2123F9A864D8
9332,2017,Trim. 4,diciembre,13,B5C124AF-B07B-4053-A7D0-C6889365DCDE
9333,2017,Trim. 4,diciembre,13,092C3761-3778-4E26-863D-B9C7D647A1B5
9334,2017,Trim. 4,diciembre,13,9335DF47-CB3B-4838-A435-E256471ABABD
9335,2017,Trim. 4,diciembre,13,09999F7A-C4AC-4910-9BBA-F930E88912F0
9336,2017,Trim. 4,diciembre,13,B772D0CC-40DA-4D6D-A391-4CEAAB266514
9337,2017,Trim. 4,diciembre,13,BE50F4CA-A707-42BB-A96D-A6056C9C25C0
9338,2017,Trim. 4,diciembre,13,5ED813C4-213D-4EDC-942D-11F1E16AD8E5
9339,2017,Trim. 4,diciembre,13,40B833CD-E696-4192-8A84-663860BC138C
9340,2017,Trim. 4,diciembre,13,662B4266-E37A-45E1-90E7-58F1EB8DAD71
9341,2017,Trim. 4,diciembre,13,27FCA67A-8575-4AAC-BABA-50F9E602E512
9342,2017,Trim. 4,diciembre,13,CD66C90A-EBE3-4B2C-909E-875EEB4ECC7B
9343,2017,Trim. 4,diciembre,13,CA273FB6-DB29-464F-BE0B-ECE7F7CE525C
9344,2017,Trim. 4,diciembre,13,8E3F4EDC-1A95-4DBB-91DC-B04ABBB71E1F
9345,2017,Trim. 4,diciembre,13,75300C76-7DFB-47CB-97C2-42C32A36A17C
9346,2017,Trim. 4,diciembre,13,F0B92D18-4466-4669-ACE6-66EEBD01A4E6
9347,2017,Trim. 4,diciembre,13,2A83277C-B47D-47B2-8941-B5EE09D8BBB3
9348,2017,Trim. 4,diciembre,13,8F61FB87-A261-4F1C-8B20-D5B5B92EEFB7
9349,2017,Trim. 4,diciembre,13,76F42B12-F09C-4F79-9266-230E783B662A
9350,2017,Trim. 4,diciembre,13,8CFF8C29-E31B-4663-827A-A0DD2597230B
9351,2017,Trim. 4,diciembre,13,1C73E048-F044-4C0C-973D-6F752FF9676A
9352,2017,Trim. 4,diciembre,13,3317DA95-D7E1-45DC-8801-81065B9B170C
9353,2017,Trim. 4,diciembre,13,A31BB460-D25B-4E86-9F6A-FD1603A72ECD
9354,2017,Trim. 4,diciembre,13,55E5D4F2-F49C-4978-9E6B-BB767D281A48
9355,2017,Trim. 4,diciembre,13,A3E46A5C-44E1-4EFE-A7E9-42CEA95BD865
9356,2017,Trim. 4,diciembre,13,562962D2-F173-4C61-AD64-3B6672842AC9
9357,2017,Trim. 4,diciembre,13,484AAB88-B141-4175-BBF5-3C96E57D9EF0
9358,2017,Trim. 4,diciembre,13,8CFCC3CF-D51E-4EBF-B915-F481D5390D7C
9359,2017,Trim. 4,diciembre,13,54FF5218-ECF4-4234-AEF2-B990882387A9
9360,2017,Trim. 4,diciembre,13,0BCD46EF-580A-439E-BBF2-CFC909743298
9361,2017,Trim. 4,diciembre,13,6AC7ECA3-509E-44F2-A685-BA254A15E755
9362,2017,Trim. 4,diciembre,13,6EDD4FD5-EFD0-4D0F-9889-ADCE3589E683
9363,2017,Trim. 4,diciembre,13,206C00DF-5987-4BFD-A6FC-6E252BBB964E
9364,2017,Trim. 4,diciembre,13,132FD869-703F-442B-B16F-DE1692AEB021
9365,2017,Trim. 4,diciembre,13,65A5BA79-8882-4FBC-862D-80E2668FD6B5
9366,2017,Trim. 4,diciembre,13,0E6B3290-67E5-4AB6-89E0-74C65C98DDEC
9367,2017,Trim. 4,diciembre,13,B5746D48-731C-4287-8E98-A26C183F6F2B
9368,2017,Trim. 4,diciembre,13,9BB05EA5-5533-4256-B762-DBCDA85A3B39
9369,2017,Trim. 4,diciembre,13,CFF41D72-BFDA-483D-8DD8-6EB776113BE0
9370,2017,Trim. 4,diciembre,13,E2A28167-1B92-4EED-BA09-6E498E61750A
9371,2017,Trim. 4,diciembre,13,FC01F802-E67D-4FDD-BD7F-5589A1094C04
9372,2017,Trim. 4,diciembre,13,4E34C264-BA72-402B-831B-883CA9D04545
9373,2017,Trim. 4,diciembre,13,90B103CD-3067-4657-93C5-1E7F60F58DAB
9374,2017,Trim. 4,diciembre,13,E6D4C085-146E-4470-ABBB-F5E135089A44
9375,2017,Trim. 4,diciembre,13,D6A4B794-7A29-4232-8B40-13FEC117F00D
9376,2017,Trim. 4,diciembre,13,8551ADAA-9684-411E-9F1B-33C60D704810
9377,2017,Trim. 4,diciembre,13,0EAF5527-4FB5-4CFC-993D-5A9C6AB7F968
9378,2017,Trim. 4,diciembre,13,5920B25D-E0C5-4843-9AE1-7C446F8873BE
9379,2017,Trim. 4,diciembre,13,6E40A683-D728-4172-BC64-F5AA380653C0
9380,2017,Trim. 4,diciembre,13,978C32A6-DCAC-4F2D-986C-D50EEA4315D5
9381,2017,Trim. 4,diciembre,13,7A8EAFCA-D094-4344-B7BA-5A9C0AC51F3D
9382,2017,Trim. 4,diciembre,13,A514E254-D6DB-4B57-B763-7367E1103FFB
9383,2017,Trim. 4,diciembre,13,B88C6A8D-2E8D-434E-B65F-4CC9F662485E
9384,2017,Trim. 4,diciembre,13,E408FDB8-5BE0-45E6-B3F6-6FE789FAB4B4
9385,2017,Trim. 4,diciembre,13,53B9E85F-1E9F-4534-AC68-83B440F1A03A
9386,2017,Trim. 4,diciembre,13,CD6C927F-FC92-4346-9736-44662982CA32
9387,2017,Trim. 4,diciembre,13,75CF9B47-02B1-4A45-BBE3-633927E4CA8C
9388,2017,Trim. 4,diciembre,13,F37FD43C-BA01-4700-B47A-3AB5F86764B1
9389,2017,Trim. 4,diciembre,13,5C94118A-8ACB-498D-9762-7F61532AF32C
9390,2017,Trim. 4,diciembre,13,FCB8F5C7-7AA1-47DA-8E96-134B217978F5
9391,2017,Trim. 4,diciembre,13,B2C5CA67-91F1-438F-A6AC-7656D981C126
9392,2017,Trim. 4,diciembre,13,365DEFB8-D1F8-4ACE-A7B1-DF8F772B77EC
9393,2017,Trim. 4,diciembre,13,15244D02-2246-44F6-AD7E-5D39394FA721
9394,2017,Trim. 4,diciembre,13,34B8EE75-20C0-4CFB-BD30-40D4AAF6C498
9395,2017,Trim. 4,diciembre,13,123B5842-F6CE-44A6-A491-D2959E6FCE35
9396,2017,Trim. 4,diciembre,13,B3F52C4A-3D33-45F9-AB52-511832F3AA92
9397,2017,Trim. 4,diciembre,13,674444F6-36E7-42E2-B6BF-74ABD8C8400A
9398,2017,Trim. 4,diciembre,13,A606C118-96E8-49F8-888E-D81ED89BD59E
9399,2017,Trim. 4,diciembre,13,1CC24AE7-996C-47B6-9557-55AB727E35E1
9400,2017,Trim. 4,diciembre,13,5F25C2F3-2E5C-4EE0-AF37-90DFB8ECF649
9401,2017,Trim. 4,diciembre,13,963AEBEB-24FC-4E61-9FA2-955C479C0C60
9402,2017,Trim. 4,diciembre,13,8619329D-2CB9-4608-B4FE-A0529B14B9BE
9403,2017,Trim. 4,diciembre,13,269D5B9B-0E55-479A-B4CB-E2AC77A54ED0
9404,2017,Trim. 4,diciembre,13,63219FE7-A3F1-4563-908C-33417A50D881
9405,2017,Trim. 4,diciembre,13,2C530B76-9256-40EA-9544-902573FFE735
9406,2017,Trim. 4,diciembre,13,9299748A-C207-4904-AFB7-7815122B831D
9407,2017,Trim. 4,diciembre,13,05789544-1F9B-4D23-8E79-8C86DB06A146
9408,2017,Trim. 4,diciembre,13,DA27436F-23E2-40BA-8FBE-8813BD563119
9409,2017,Trim. 4,diciembre,13,BB5626D3-C14A-443C-962D-5F1D2F4CC02A
9410,2017,Trim. 4,diciembre,13,CFC72879-1539-4905-A8F2-C6ABE3BB6AA0
9411,2017,Trim. 4,diciembre,13,B5952DD7-532C-4B6A-952D-9248D3F5CD25
9412,2017,Trim. 4,diciembre,13,04503973-2BD1-4C90-830B-A0E840642B08
9413,2017,Trim. 4,diciembre,13,C309E4C9-9AB2-43AF-9CBD-185B9E22E351
9414,2017,Trim. 4,diciembre,13,5F82FB0B-C2AC-4B05-B7C9-DAC19F787EF6
9415,2017,Trim. 4,diciembre,13,884D9DCE-2218-4215-9179-684963899336
9416,2017,Trim. 4,diciembre,13,98148F85-B041-48B1-A371-53D72F9C0050
9417,2017,Trim. 4,diciembre,13,EF6AD74B-3826-4194-B2D0-4B2FB9ECAD1B
9418,2017,Trim. 4,diciembre,13,9EF78507-2ED3-42C6-A220-1BB94D470023
9419,2017,Trim. 4,diciembre,13,50CEF297-8633-4308-9627-37FB1C0B52FF
9420,2017,Trim. 4,diciembre,13,D758792A-C30E-4C23-A904-27F236A340A0
9421,2017,Trim. 4,diciembre,13,F9D01275-7B2B-413F-B29B-C7EABEEBE73F
9422,2017,Trim. 4,diciembre,13,3A2AA830-AE3D-4C9E-990F-C82857863764
9423,2017,Trim. 4,diciembre,13,4EE97164-4F10-49BE-A17A-ABE8DFCFF871
9424,2017,Trim. 4,diciembre,13,1214D0A1-4D84-40E6-B545-ED31B20F9FFE
9425,2017,Trim. 4,diciembre,13,CDD17FBB-E2F2-42BB-B486-60D42FE8E1D5
9426,2017,Trim. 4,diciembre,13,A9618DDF-19A6-41B7-83E8-20ED1CE14D43
9427,2017,Trim. 4,diciembre,13,C5B8C447-3C81-451D-A09B-7B48CF87E13A
9428,2017,Trim. 4,diciembre,13,0EE6D723-05AF-4FCD-9C8C-7C4CDAB4CA3C
9429,2017,Trim. 4,diciembre,13,32FDA3BC-DE43-4106-BCDE-741FB91220E7
9430,2017,Trim. 4,diciembre,13,BF0E7C4B-36D5-4CDA-B28A-5A38CBA1E63C
9431,2017,Trim. 4,diciembre,13,43A0C9C4-C3AE-455B-8479-9B46394670F9
9432,2017,Trim. 4,diciembre,13,EDB03D8D-3AF5-4401-9B38-ECD14C30487D
9433,2017,Trim. 4,diciembre,13,029D7939-2ED3-47D8-A3BB-5E2C2147B887
